gene_id,KO,L22-1,L22-2,L22-3,R22-1,R22-2,R22-3,L27-1,L27-2,L27-3,R27-1,R27-2,R27-3,L32-1,L32-2,L32-3,R32-1,R32-2,R32-3
2641952135,K00919,50,28,22,57,43,50,24,3,6,129,69,58,118,103,58,62,65,83
2641952136,NA,5,0,0,2,1,0,0,0,0,9,2,1,1,6,0,4,5,2
2641952137,NA,6,4,1,8,6,11,1,0,0,10,8,9,19,6,3,4,2,4
2641952138,K07260,62,20,6,36,40,54,7,9,4,62,38,39,77,49,44,33,39,28
2641952139,NA,31,23,7,26,40,46,8,5,0,46,38,44,69,39,23,32,25,19
2641952140,K08998,155,53,22,99,108,113,33,17,15,161,115,123,196,183,97,115,134,83
2641952141,K06980,147,69,38,98,98,116,36,20,13,192,113,123,154,134,96,116,99,104
2641952142,NA,11,6,2,4,11,8,4,0,0,9,8,11,13,7,8,6,7,5
2641952143,NA,12,2,1,12,9,7,1,0,0,17,12,15,3,10,2,9,10,7
2641952144,NA,12,5,0,13,12,18,1,2,0,26,10,18,19,13,7,14,4,6
2641952145,K01867,560,227,89,302,331,400,121,68,12,826,528,463,718,558,331,426,453,392
2641952146,K00297,506,213,111,297,350,334,112,77,21,695,403,354,487,452,304,459,445,360
2641952147,NA,103,36,6,42,68,65,11,2,0,70,26,46,74,64,19,19,28,25
2641952148,K00817,148,59,22,92,109,113,25,21,10,199,134,125,178,165,103,100,119,103
2641952149,K06864,83,33,18,42,66,69,32,10,3,121,64,59,107,94,56,82,76,61
2641952150,NA,27,12,10,20,31,19,6,1,0,60,38,44,81,56,23,22,34,30
2641952151,NA,68,27,8,30,30,57,15,9,2,84,48,51,82,69,43,34,35,36
2641952152,NA,1,0,3,0,1,0,0,0,0,2,6,5,2,5,3,1,2,1
2641952153,NA,0,0,0,1,0,5,0,0,0,6,3,2,5,2,1,1,0,0
2641952154,K19221,463,249,148,235,276,286,151,66,43,351,312,362,389,431,302,342,272,266
2641952155,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2641952156,K23504,87,52,21,70,101,100,30,16,3,120,79,105,146,129,97,51,26,62
2641952157,K03969,561,259,167,291,271,350,136,106,32,582,417,365,463,444,303,460,425,444
2641952158,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2641952159,NA,11,11,4,6,3,7,5,0,0,11,9,7,9,6,5,3,8,5
2641952160,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952161,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952162,NA,116,31,23,35,43,50,14,7,1,92,68,56,135,125,84,78,85,89
2641952163,K06381,31,9,7,15,23,18,9,4,4,43,37,41,33,25,23,30,28,25
2641952164,K06381,41,10,7,20,32,31,6,5,2,46,31,36,30,21,21,21,22,19
2641952165,NA,30,6,5,10,15,13,5,3,0,30,17,19,24,12,6,19,7,17
2641952166,NA,274,123,32,96,125,173,25,21,6,252,186,184,308,252,170,130,206,151
2641952167,K04749,203,67,26,95,106,136,27,11,2,253,155,150,267,213,106,100,131,110
2641952168,K07315,256,112,41,138,147,196,37,29,5,337,234,226,325,262,133,172,183,153
2641952169,K04757,348,154,49,155,195,187,42,19,4,202,145,156,255,218,136,129,164,134
2641952170,NA,118,37,13,36,54,78,3,5,0,82,79,64,87,85,33,53,59,51
2641952171,NA,30,2,6,25,24,28,6,3,1,112,51,41,49,48,30,63,57,68
2641952172,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952173,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952174,K07496,3,1,0,1,3,1,0,0,0,1,0,1,2,0,1,4,3,0
2641952175,K01803,812,380,129,474,550,600,121,67,20,1101,876,858,794,613,433,607,634,568
2641952176,K01710,268,188,84,178,136,172,78,35,19,252,133,161,215,183,143,171,150,164
2641952177,NA,96,32,12,48,45,77,16,4,2,112,90,91,118,93,59,51,75,72
2641952178,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641952179,NA,5,1,1,3,4,4,2,0,0,8,5,5,10,15,12,5,9,8
2641952180,NA,1,2,2,2,1,6,0,0,1,16,5,3,1,9,5,3,2,3
2641952181,NA,8,1,3,8,13,8,2,1,0,8,9,7,10,5,11,4,7,9
2641952182,NA,46,39,25,27,33,42,10,10,2,73,51,47,51,56,27,41,30,39
2641952183,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952184,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952185,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952186,NA,40,35,21,43,43,45,27,21,11,103,96,76,147,123,119,99,114,108
2641952187,NA,20,29,15,33,28,27,24,8,4,57,58,62,89,90,67,70,83,75
2641952188,NA,350,160,115,242,283,288,118,64,31,559,419,387,762,663,468,664,641,545
2641952189,NA,26,10,5,26,30,21,16,5,0,85,59,60,161,131,94,125,104,94
2641952190,NA,12,5,0,17,6,23,2,1,0,97,56,46,69,36,29,25,45,26
2641952191,NA,294,109,26,220,237,353,37,38,5,799,536,527,941,749,418,558,617,579
2641952192,NA,225,86,45,158,164,227,57,30,3,505,372,325,610,534,334,438,469,408
2641952193,NA,22,9,2,6,10,18,1,0,0,19,18,13,18,24,9,21,16,12
2641952194,NA,49,29,11,60,69,95,8,3,0,118,100,68,63,42,17,63,68,58
2641952195,NA,4,1,0,5,2,7,1,0,1,2,2,4,6,4,3,2,4,2
2641952196,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641952197,NA,16,6,2,6,10,4,9,5,0,8,8,14,21,13,7,23,9,13
2641952198,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641952199,NA,7,3,0,8,2,7,5,0,0,25,13,12,16,9,17,11,7,16
2641952200,NA,79,35,6,34,34,46,2,3,1,85,58,63,60,50,21,38,20,31
2641952201,NA,92,51,25,49,65,68,23,17,8,135,96,109,147,147,82,79,114,87
2641952202,NA,28,12,3,12,13,14,1,3,1,17,5,14,16,19,11,12,18,14
2641952203,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2641952204,NA,5,1,0,3,1,2,0,0,0,5,10,0,2,3,1,6,5,3
2641952205,NA,6,0,0,0,0,0,1,0,0,3,1,3,2,1,1,0,2,4
2641952206,NA,53,16,17,32,45,51,26,12,3,72,58,55,72,71,56,43,56,30
2641952207,K00652,1210,568,305,685,739,814,278,156,48,1628,1199,1147,1360,1245,826,771,759,646
2641952208,NA,0,3,0,31,98,58,1,0,0,493,430,337,15,14,3,91,139,156
2641952209,K01406,5793,3117,1985,3209,3980,3862,2456,1464,503,9315,7728,6823,7978,7325,5605,4817,5457,5169
2641952210,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952211,K01406,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2641952212,NA,16,12,11,16,20,15,1,8,2,19,9,12,25,16,5,18,15,15
2641952213,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2641952214,NA,41,20,6,13,24,20,3,0,1,25,28,23,68,50,24,16,24,26
2641952215,NA,1,0,0,1,0,1,0,0,0,2,1,1,6,6,0,1,4,1
2641952216,K07304,326,208,185,242,246,239,169,116,72,483,349,295,514,439,323,447,379,370
2641952217,NA,0,1,0,3,0,1,0,0,0,3,2,1,2,1,0,1,1,1
2641952218,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952219,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952220,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952221,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952222,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952223,NA,6,0,1,2,6,4,3,1,0,6,6,6,4,6,4,6,1,5
2641952224,NA,11,11,8,6,5,5,6,2,4,39,14,11,10,22,14,7,9,9
2641952225,NA,0,1,0,1,1,1,0,0,0,2,1,3,1,1,0,1,0,0
2641952226,NA,1,1,0,1,0,0,0,4,0,2,1,1,1,0,3,5,0,2
2641952227,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952228,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952229,NA,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0
2641952230,NA,201,77,41,89,95,95,19,14,4,164,90,123,171,129,87,96,88,83
2641952231,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952232,K07499,282,122,36,148,142,186,33,20,6,239,200,181,263,249,127,176,176,138
2641952233,NA,899,420,119,86,161,137,5,2,3,13,24,20,94,92,45,27,37,25
2641952234,NA,838,409,138,127,185,198,8,6,0,27,29,23,82,88,60,31,30,30
2641952235,NA,1052,488,177,154,184,215,6,12,2,22,46,50,113,116,67,43,54,43
2641952236,NA,9,2,1,2,0,2,0,0,0,2,2,0,1,1,0,0,4,0
2641952237,NA,1832,927,342,153,280,254,14,9,4,58,52,56,188,197,118,37,41,48
2641952238,K00588,5307,2786,1401,1152,1625,1402,70,44,14,163,210,236,410,430,324,146,142,142
2641952239,NA,21993,12824,8145,5704,7247,6214,733,499,251,842,1186,1439,2758,2891,2345,768,747,713
2641952240,K09691,324,142,32,136,192,218,46,36,10,372,292,289,383,377,194,206,241,203
2641952241,K09690,265,100,40,117,167,143,31,23,5,303,255,234,289,263,184,157,212,197
2641952242,NA,207,72,51,85,107,94,58,41,14,178,165,175,203,179,119,170,138,157
2641952243,K03551,101,42,20,58,58,61,18,9,4,96,72,64,122,88,74,78,60,81
2641952244,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952245,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952246,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952247,NA,4,3,0,0,5,2,0,0,0,6,2,5,5,4,2,5,4,1
2641952248,NA,141,47,19,71,90,104,14,7,7,177,122,97,168,128,74,92,114,75
2641952249,NA,4,0,0,3,2,2,0,0,0,2,2,2,5,3,6,5,3,5
2641952250,NA,10,5,1,2,21,8,1,0,0,11,14,8,12,5,15,9,9,5
2641952251,NA,6,4,0,6,4,7,1,4,1,5,10,6,18,13,10,7,5,5
2641952252,K24419,6,1,0,1,5,2,1,0,0,5,3,8,5,2,0,2,2,0
2641952253,NA,1,0,0,1,1,1,0,1,0,7,3,1,2,4,3,0,2,3
2641952254,NA,0,0,0,0,0,2,0,0,0,3,1,0,2,0,0,0,2,1
2641952255,NA,2,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0
2641952256,K01303,96,40,19,59,70,80,15,11,3,132,98,95,139,96,70,64,77,72
2641952257,NA,36,21,4,19,20,18,7,1,5,34,46,24,49,49,21,17,34,33
2641952258,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2641952259,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952260,NA,50,13,3,13,23,26,5,2,1,32,22,11,34,26,22,19,20,22
2641952261,NA,6,1,0,4,6,3,0,0,0,5,4,2,4,5,1,6,3,6
2641952262,NA,253,87,38,130,132,129,40,25,11,165,114,144,152,125,74,118,111,108
2641952263,K06888,400,210,135,241,280,253,80,67,19,247,225,248,312,238,208,269,216,227
2641952264,K06888,185,82,47,80,119,118,39,9,5,141,121,110,133,98,73,81,123,69
2641952265,NA,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2641952266,K00852,25,10,3,8,11,8,4,4,0,34,30,22,25,21,10,20,21,21
2641952267,NA,61,17,4,27,14,38,8,3,3,51,39,42,57,57,45,27,30,34
2641952268,K03218,213,76,41,108,125,146,17,24,6,145,103,120,164,129,94,121,87,83
2641952269,K11145,212,70,15,92,102,147,9,6,0,238,158,173,154,135,81,77,105,85
2641952270,NA,448,126,14,172,201,285,20,5,0,508,320,284,443,294,150,210,248,178
2641952271,NA,2069,698,133,1018,1095,1566,122,78,12,3434,2322,1971,2872,2167,1241,1457,1807,1465
2641952272,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
2641952273,NA,47,23,17,22,62,36,14,13,6,86,23,38,72,55,37,39,42,60
2641952274,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952275,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952276,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952277,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952278,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952279,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2641952280,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0
2641952281,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952282,NA,566,281,190,508,601,603,170,87,35,817,467,451,574,473,372,569,548,494
2641952283,K04749,106,41,17,74,93,75,17,6,1,150,75,79,101,79,74,68,111,81
2641952284,NA,304,161,87,349,342,366,78,48,27,547,374,291,436,341,233,372,411,385
2641952285,NA,264,89,45,187,201,246,38,24,7,512,283,234,311,272,178,240,275,283
2641952286,NA,333,127,49,208,225,296,65,47,9,527,286,239,466,384,295,281,315,247
2641952287,NA,70,37,12,43,52,72,14,5,2,75,65,40,83,108,44,46,48,40
2641952288,K04757,94,33,10,56,39,80,12,8,2,106,46,40,116,129,57,86,51,69
2641952289,NA,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0
2641952290,K01297,213,76,55,122,147,180,25,26,6,221,156,159,166,142,88,121,125,126
2641952291,NA,17,10,1,18,14,15,1,2,0,20,9,8,32,21,15,12,11,12
2641952292,NA,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0
2641952293,NA,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,0,1,0
2641952294,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2641952295,NA,1,2,0,1,0,3,0,0,0,2,1,1,1,5,2,0,1,2
2641952296,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2641952297,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
2641952298,NA,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
2641952299,K08994,262,91,35,109,145,182,21,20,8,166,121,132,193,172,107,99,93,118
2641952300,NA,56,36,9,33,32,53,4,0,1,59,42,43,67,41,26,37,35,30
2641952301,NA,6,0,0,0,2,1,0,0,1,2,1,1,1,3,2,0,0,1
2641952302,NA,28,5,0,19,13,32,0,0,0,10,7,14,12,14,3,4,1,1
2641952303,NA,398,118,38,186,237,279,21,12,2,150,92,104,174,123,85,33,43,36
2641952304,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2641952305,NA,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
2641952306,K06883,6,8,5,15,18,21,6,5,6,40,21,26,32,39,17,9,14,32
2641952307,NA,125,75,38,107,120,122,49,25,12,240,157,141,198,174,137,111,121,119
2641952308,NA,171,71,28,82,108,92,25,14,4,177,145,159,167,157,113,178,170,163
2641952309,NA,49,16,8,16,27,43,1,1,0,73,32,55,63,45,16,22,33,49
2641952310,NA,5,6,2,2,7,1,2,1,3,5,13,4,18,13,16,16,9,10
2641952311,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
2641952312,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952313,NA,2,2,0,0,0,1,0,0,0,2,1,1,0,0,3,0,0,4
2641952314,NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2641952315,K07492,6,10,3,5,11,6,2,4,0,15,8,6,10,12,5,8,6,4
2641952316,NA,6,6,1,6,2,1,0,1,2,10,5,4,5,2,2,2,0,5
2641952317,NA,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2641952318,NA,1,1,0,0,0,0,0,0,0,1,1,3,0,0,2,1,0,1
2641952319,NA,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0
2641952320,NA,256,136,71,43,32,24,7,6,4,18,12,29,61,45,40,27,17,21
2641952321,K14652,106,88,48,79,87,99,53,51,17,241,139,111,172,135,118,214,180,210
2641952322,NA,7,4,3,6,9,13,5,0,0,14,13,10,6,4,4,14,20,14
2641952323,K04719,67,39,21,46,57,63,31,9,11,89,61,56,36,32,32,97,74,99
2641952324,NA,214,94,16,266,345,491,32,13,5,975,687,751,372,291,167,351,437,335
2641952325,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952326,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952327,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641952328,NA,81,47,30,35,48,45,34,14,8,78,73,73,111,118,90,89,116,95
2641952329,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952330,NA,130,51,4,52,66,87,9,4,3,103,96,118,117,80,62,62,57,64
2641952331,NA,19,11,8,33,50,59,17,25,10,80,56,43,192,209,145,83,76,62
2641952332,NA,35,16,12,23,32,35,9,7,2,48,29,25,30,21,21,34,19,16
2641952333,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952334,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952335,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952336,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2641952337,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952338,NA,91,54,11,57,69,73,14,6,2,122,47,53,85,68,44,70,76,62
2641952339,K01481,234,110,60,120,129,121,42,11,8,169,114,114,140,133,98,136,133,100
2641952340,NA,2,0,1,0,0,1,1,1,0,1,0,1,0,0,2,0,2,3
2641952341,NA,22,11,1,9,11,20,0,2,0,38,17,23,18,17,4,11,17,11
2641952342,NA,86,39,21,48,52,42,15,14,5,44,38,51,80,81,37,54,48,41
2641952343,K05946,142,75,38,96,91,110,23,20,7,179,133,146,200,186,93,134,132,109
2641952344,NA,35,15,5,25,27,27,4,4,0,45,28,43,42,48,30,15,30,22
2641952345,NA,114,50,18,62,56,70,7,9,0,131,84,76,147,119,55,49,59,58
2641952346,NA,28,10,1,4,10,8,2,1,0,11,11,7,20,20,8,10,11,10
2641952347,NA,4,4,0,4,3,2,0,0,0,11,8,2,9,7,2,2,4,4
2641952348,NA,2,0,0,0,0,3,0,0,0,1,0,0,0,1,1,1,0,1
2641952349,NA,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
2641952350,K19694,124,58,31,57,76,96,27,13,5,95,66,92,143,119,54,83,66,59
2641952351,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952352,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952353,K02314,20,10,5,20,8,17,3,4,1,57,40,39,50,33,24,33,36,30
2641952354,NA,13,0,0,3,2,0,0,0,0,1,2,1,0,3,1,0,0,3
2641952355,NA,0,0,0,0,2,2,1,0,0,4,0,3,4,4,1,4,3,3
2641952356,NA,30,8,10,16,18,28,10,6,0,60,50,31,58,40,34,54,48,46
2641952357,NA,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
2641952358,NA,4,1,1,4,5,1,0,0,1,10,9,5,11,11,5,3,5,6
2641952359,NA,50,13,1,21,32,30,7,7,0,110,59,62,128,81,44,34,50,50
2641952360,NA,1403,654,369,853,1015,1105,350,234,82,1532,1246,1236,1921,1750,1315,1211,1253,1102
2641952361,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2641952362,NA,1,0,0,1,0,1,0,0,0,1,3,0,3,1,1,1,1,1
2641952363,K03654,28,22,21,18,25,16,11,6,3,24,16,20,37,34,18,33,24,25
2641952364,NA,0,1,0,0,0,0,1,0,0,2,3,0,0,0,0,1,1,1
2641952365,K00588,2,2,2,3,2,1,0,4,1,17,11,14,12,8,5,12,13,11
2641952366,NA,87,28,6,49,69,64,3,4,1,117,80,61,84,59,43,42,59,52
2641952367,NA,361,183,91,232,299,295,76,27,18,360,247,295,301,252,209,235,212,215
2641952368,K00067,303,128,95,211,210,226,59,33,22,369,290,229,287,251,204,218,227,203
2641952369,NA,10,3,1,4,4,11,1,0,0,17,13,15,6,2,3,15,5,6
2641952370,NA,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,1,0,0
2641952371,K01768,20,12,3,8,14,16,6,4,0,9,12,13,17,15,12,7,14,5
2641952372,NA,15,11,5,10,10,7,5,6,3,2,13,19,33,30,24,24,19,23
2641952373,NA,27,9,9,16,11,19,3,3,3,24,18,27,31,28,30,10,22,16
2641952374,K22935,21,11,5,15,16,10,5,3,1,37,6,22,40,33,16,14,19,9
2641952375,NA,683,360,220,356,446,347,113,81,30,168,84,104,226,208,195,76,78,114
2641952376,NA,209,115,48,105,115,128,43,11,3,57,52,27,77,64,41,24,30,29
2641952377,NA,3,2,0,2,0,2,0,0,0,12,4,3,7,4,2,4,5,1
2641952378,NA,314,116,68,165,194,210,55,25,11,263,164,155,206,171,124,126,127,132
2641952379,K01495,1126,566,270,634,714,742,179,91,43,846,544,585,558,462,326,380,405,350
2641952380,K01962,1345,493,170,528,611,818,140,90,16,1154,864,969,1136,957,569,618,711,547
2641952381,NA,3,2,0,3,4,1,0,0,0,2,0,2,3,5,3,1,0,0
2641952382,K07263,94,49,28,50,66,62,15,16,1,64,46,56,101,87,60,55,38,38
2641952383,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2641952384,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2641952385,NA,5,0,0,2,1,1,0,1,0,1,0,1,2,3,0,2,0,1
2641952386,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952387,K07090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952388,K18106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952389,K00103,4,1,0,3,1,2,2,2,0,1,2,2,2,3,0,0,3,1
2641952390,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952391,NA,218,93,26,123,165,188,41,13,4,190,133,192,194,170,130,122,151,111
2641952392,NA,108,55,13,54,77,90,17,6,3,103,68,79,140,89,67,68,64,72
2641952393,NA,502,258,137,309,369,361,140,97,25,471,441,518,534,531,381,569,508,465
2641952394,NA,2,0,0,1,1,6,0,0,0,12,7,3,3,0,1,6,7,5
2641952395,NA,7,4,3,10,6,4,3,6,3,8,10,11,14,16,12,5,10,15
2641952396,NA,11,3,1,3,8,11,0,0,0,5,8,13,6,7,3,0,4,3
2641952397,NA,39,20,10,10,33,19,2,1,0,19,3,11,24,14,22,12,16,7
2641952398,NA,310,134,67,145,166,181,83,41,21,300,211,211,283,276,178,268,242,233
2641952399,NA,228,106,53,125,160,133,66,26,10,127,140,121,160,149,111,103,109,80
2641952400,NA,4,3,3,6,2,5,3,0,3,2,1,1,2,3,3,6,0,1
2641952401,NA,2,0,0,1,2,0,0,0,0,0,4,3,3,1,0,1,3,1
2641952402,NA,777,546,313,642,769,738,312,205,96,756,748,710,831,815,598,635,593,613
2641952403,K03529,365,166,46,158,161,217,46,19,4,342,283,258,448,356,266,222,245,235
2641952404,K05936,83,34,7,45,55,71,13,12,3,137,72,83,124,104,62,48,77,53
2641952405,K13292,39,15,11,17,17,29,6,2,6,48,38,36,43,40,23,23,24,26
2641952406,NA,2,2,0,0,0,0,0,0,0,4,3,2,2,3,0,2,2,1
2641952407,NA,71,32,11,55,50,63,14,10,1,53,45,68,78,49,58,38,48,44
2641952408,NA,106,63,17,57,82,79,10,9,2,110,85,111,97,94,64,86,89,72
2641952409,K10914,251,102,29,131,129,163,39,25,5,244,214,173,207,186,111,147,177,127
2641952410,NA,582,265,103,248,322,380,50,30,4,404,323,350,428,315,203,256,255,270
2641952411,K03832,509,268,176,218,255,227,140,77,65,200,177,169,310,319,268,254,229,294
2641952412,NA,113,49,18,73,96,72,16,6,2,77,38,52,83,81,46,43,47,54
2641952413,K17686,491,366,223,180,243,239,98,63,32,148,118,86,213,250,218,140,178,241
2641952414,NA,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0
2641952415,K00943,30,15,4,10,13,12,4,1,1,12,6,6,16,20,10,8,9,17
2641952416,NA,26,10,3,12,16,16,1,0,1,11,5,19,16,15,8,11,9,13
2641952417,K09763,174,75,24,183,163,256,21,17,2,519,305,269,285,199,143,245,274,236
2641952418,K17892,367,122,64,433,424,489,49,26,4,927,661,439,290,204,123,445,441,413
2641952419,NA,2,0,0,3,0,0,0,0,0,9,0,3,5,6,2,5,3,2
2641952420,NA,25,14,14,13,12,21,10,4,5,24,15,25,13,29,16,17,17,25
2641952421,NA,7,2,2,2,6,5,5,4,3,14,7,4,16,12,9,10,5,3
2641952422,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952423,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952424,K07494,53,33,7,23,27,33,12,7,2,42,39,41,58,45,26,32,45,32
2641952425,NA,0,2,0,1,1,3,0,0,0,2,2,5,4,7,0,2,0,0
2641952426,K04068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952427,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952428,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641952429,NA,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1
2641952430,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2641952431,NA,25,6,5,19,15,15,3,0,0,32,13,17,42,29,14,8,13,8
2641952432,NA,188,74,49,70,78,85,39,30,15,113,72,79,219,196,130,115,110,125
2641952433,NA,36,28,15,33,30,34,23,12,3,43,26,29,104,106,63,47,47,52
2641952434,NA,2189,1123,483,912,1113,1011,347,191,72,678,524,591,1065,893,694,465,413,450
2641952435,NA,7,2,0,2,6,3,1,0,0,4,8,4,9,4,3,5,6,4
2641952436,NA,414,296,164,417,483,390,218,142,66,1124,678,658,746,674,598,1024,873,930
2641952437,NA,180,88,53,119,161,153,42,25,18,140,76,78,131,102,83,95,81,82
2641952438,NA,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
2641952439,NA,1,0,1,0,0,4,0,0,0,3,0,2,0,0,4,0,3,2
2641952440,NA,1,1,2,1,1,3,0,3,0,7,2,3,4,3,1,6,0,1
2641952441,NA,15,4,2,5,7,6,3,2,2,10,8,9,9,11,16,18,16,10
2641952442,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2641952443,NA,39,29,14,33,40,34,30,10,2,93,62,66,79,82,58,71,60,69
2641952444,NA,23,8,8,7,10,17,4,3,3,10,3,7,27,15,11,6,12,7
2641952445,NA,2,3,2,2,3,1,0,0,0,9,1,1,1,4,4,0,0,0
2641952446,K07494,22,2,2,2,5,9,1,0,0,10,5,12,25,13,10,4,6,8
