"","L22.1","L22.2","L22.3","R22.1","R22.2","R22.3","L27.1","L27.2","L27.3","R27.1","R27.2","R27.3","L32.1","L32.2","L32.3","R32.1","R32.2","R32.3"
"1",20.3672737490992,24.3549767033077,22.0370015542371,20.9249235661829,31.0832208043687,24.3292619985391,31.2813982768934,12.9023550826968,60.0783634318782,17.1116295185174,19.3772529524861,15.9418616540068,20.7851331939878,30.6617006274887,28.1225117663448,29.5413083046277,24.2345848328134,22.0723105213855
"2",24.1565339814897,23.2960646727291,22.0370015542371,20.9249235661829,21.2275654273737,15.5436951657333,5.21356637948223,4.30078502756561,24.0313453727513,12.724032206077,18.7717137977209,11.649821977928,20.3232413452325,26.3583040481921,35.3540147919763,17.8621864167516,16.3747194816307,25.6323606054799
"3",224.51366876914,290.141896378536,452.982809725985,309.514494416455,357.836102918586,283.165577149664,443.15314225599,417.176147673864,432.564216709523,271.592273640058,316.696977942194,320.063530130444,184.294847653358,189.349449489053,237.032599173477,296.787097386027,280.990186304783,326.812597719869
"4",3.31560270334173,4.23564812231439,2.44855572824857,5.23123089154572,2.27438201007576,2.02743849987826,2.60678318974112,0,0,5.26511677492843,4.23877408335633,3.67889115092464,4.15702663879755,3.76547200688458,0.803500336181279,1.37401433975012,1.30997755853046,0
"5",8.52583552287873,9.53020827520737,2.44855572824857,14.8218208593796,14.4044193971465,24.3292619985391,0,0,0,17.1116295185174,35.7268101311462,18.3944557546232,10.6235125213715,8.06886858618125,4.82100201708768,13.0531362276262,15.7197307023655,7.83211018500776
"6",21.3145888071968,22.2371526421505,19.5884458259885,20.0530517509253,30.3250934676768,22.3018234986609,18.2474823281878,30.1054951929593,24.0313453727513,28.9581422621063,29.0658794287291,20.8470498552396,21.247025042743,22.5928320413075,22.4980094130758,37.0983871732534,47.8141808863617,39.8725609418577
"7",37.4189447948567,23.2960646727291,29.3826687389828,51.4404371001996,49.2782768849747,59.4715293297623,26.0678318974112,21.503925137828,36.0470180591269,38.1720966182311,38.7545059049722,30.0442777325513,38.3370234466885,43.0339657929667,39.3715164728827,29.5413083046277,24.8895736120787,39.1605509250388
"8",343.401708560393,332.498377601679,440.740031084742,417.6265995084,414.69565317048,370.345432644429,312.813982768934,283.85181181933,216.282108354762,259.745760896469,247.059975144198,225.638657256711,222.169979251291,214.093979820009,253.102605897103,242.513530965897,229.901061522095,256.323606054799
"9",169.569395399477,164.131364739683,208.127236901128,182.221209388843,188.773706836288,183.821090655629,130.339159487056,86.0157005513122,132.172399550132,143.913191848044,115.657978560151,105.461546326506,114.54917849131,97.9022721789992,85.9745359713969,80.3798388753823,84.4935525252144,79.0331118668965
"10",44.0501502015401,42.3564812231439,26.9341130107342,50.568565284942,43.9713855281313,60.147342163055,31.2813982768934,30.1054951929593,0,29.8356617245944,31.4880360477899,32.4968718331677,41.1083745392202,37.1167954964337,37.7645158005201,18.5491935866267,19.6496633779568,27.0563806391177
"11",14.6833834005134,12.7069443669432,4.89711145649713,27.0280262729862,31.0832208043687,22.9776363319536,7.82034956922335,4.30078502756561,0,10.5302335498569,14.5329397143646,11.649821977928,10.6235125213715,9.14471773100542,11.2490047065379,4.80905018912544,8.51485413044797,9.96814023546442
"12",117.467067204107,104.832291027281,105.287896314688,161.29628582266,123.574755880783,164.898331323432,104.271327589645,141.925905909665,84.1097088046295,97.4046603361759,100.519499691022,109.140437477431,115.934854037576,120.495104220307,115.704048410104,93.4329751030085,91.6984290971319,87.5772320687231
"13",26.5248216267338,21.1782406115719,19.5884458259885,45.3373343933963,37.9063668345959,43.927834164029,18.2474823281878,17.2031401102624,24.0313453727513,16.6728697872734,19.9827921072513,20.8470498552396,18.9375657989666,12.91018973789,16.8735070598069,19.2362007565017,16.3747194816307,22.0723105213855
"14",41.2082050272472,40.2386571619867,41.6254473802256,40.9779753171082,27.2925841209091,36.4938929978087,46.9220974153401,34.4062802205249,60.0783634318782,28.0806227996183,21.7994095715468,36.7889115092464,61.4316158844527,60.7854766825654,41.7820174814265,24.0452509456272,32.7494389632614,29.9044207063933
"15",13.2624108133669,6.35347218347158,9.79422291299427,9.59058996783383,12.8881647237626,11.4888181659768,2.60678318974112,12.9023550826968,0,14.4790711310532,10.8997047857734,11.649821977928,28.6372946228276,20.9790583240712,11.2490047065379,10.992114718001,13.7547643645698,13.5281903195589
"16",60.1545061892,51.8866894983512,46.5225588367228,68.877873405352,48.5201495482828,63.5264063295188,36.4949646563756,60.2109903859185,12.0156726863756,54.8449664055044,51.4708281550412,55.1833672638697,71.1313447083136,67.2405715515104,84.3675352990343,54.960573590005,43.8842482107703,58.3848213791488
"17",129.782162959376,121.774883516539,168.950345249151,169.143132159978,167.546141408914,191.255031821849,177.261256902396,236.543176516109,168.219417609259,130.311640179479,125.95214419116,137.34526963452,193.532684628464,225.390395840663,220.159092113671,193.049014734892,201.081555234425,191.530694524281
"18",14.6833834005134,5.29456015289298,12.2427786412428,20.0530517509253,16.6788014072222,18.9227593321971,23.4610487076701,12.9023550826968,0,17.9891489810055,22.404948726312,22.0733469055479,26.3278353790512,21.5169828964833,12.0525050427192,19.2362007565017,16.3747194816307,15.6642203700155
"19",200.35713478765,223.430438452084,330.555023313557,289.46144266553,296.42778864654,246.671684151855,505.715938809777,559.102053583529,576.752288946031,300.550415902164,298.530803299239,293.084995023663,322.400510431188,343.195877198909,388.090662375558,383.350000790285,304.569782358331,371.669228779459
"20",35.5243146786614,41.2975691925653,22.0370015542371,46.2092062086539,31.8413481410606,60.147342163055,23.4610487076701,30.1054951929593,36.0470180591269,38.6108563494751,39.3600450597374,38.0152085595547,22.1708087402536,24.7445303309558,27.3190114301635,20.6102150962519,22.2696184950178,17.8002504204722
"21",44.0501502015401,37.0619210702509,36.7283359237285,67.1341297748368,53.0689135684343,65.5538448293971,28.6746150871523,38.7070652480905,36.0470180591269,68.4465180740695,50.2597498455108,55.1833672638697,42.0321582367308,28.5100023378404,21.6945090768945,28.8543011347526,30.1294838462005,31.328440740031
"22",30.3140818591244,36.0030090396723,19.5884458259885,27.0280262729862,22.7438201007576,30.4115774981739,28.6746150871523,34.4062802205249,12.0156726863756,37.294577155743,39.3600450597374,39.854654135017,31.8705375641146,28.5100023378404,32.9435137834325,33.663351323878,39.9543155351789,35.6005008409444
"23",48.7867254920283,49.7688654371941,61.2138932062142,63.6466425138063,47.003894874899,64.8780319961043,117.30524353835,116.121195744271,108.141054177381,142.596912654312,110.81366532203,91.9722787731161,64.6648588257397,58.6337783929171,68.2975285754087,101.677061141509,138.202632424963,124.601752943305
"24",5.210232819537,3.17673609173579,7.3456671847457,5.23123089154572,3.03250934676768,7.43394116622028,5.21356637948223,0,12.0156726863756,11.846512743589,4.84431323812152,6.13148525154107,11.0854043701268,9.14471773100542,8.03500336181279,7.55707886862568,7.20487657191751,9.25613021864554
"25",1.42097258714646,2.11782406115719,2.44855572824857,2.61561544577286,2.27438201007576,1.35162566658551,2.60678318974112,4.30078502756561,12.0156726863756,2.19379865622018,2.42215661906076,1.83944557546232,4.15702663879755,5.91717029653292,5.62450235326896,3.43503584937531,3.27494389632614,4.27206010091332
"26",7.10486293573228,19.0604165504147,19.5884458259885,20.9249235661829,18.953183417298,21.6260106653681,18.2474823281878,25.8047101653937,36.0470180591269,20.6217073684697,21.7994095715468,24.5259410061643,6.92837773132925,14.5239634551262,14.463006051263,15.1141577372514,20.3046521572221,15.6642203700155
"27",67.2593691249322,91.0664346297593,119.97923068418,111.599592352975,104.621572463485,89.2072939946434,80.8102788819746,154.828260992362,180.235090295635,91.2620240987594,106.574891238673,122.016556505667,71.5932365570689,108.122839054829,106.062044375929,132.592383785887,112.658070033619,115.34562272466
"28",25.1038490395874,41.2975691925653,14.6913343694914,22.6686671966981,23.5019474374495,33.7906416646377,46.9220974153401,8.60157005513122,36.0470180591269,30.2744214558385,27.2492619644336,26.3653865816266,36.0275642029121,37.6547200688458,23.3015097492571,32.2893369841279,26.1995511706091,24.9203505886611
"29",13.7360683424157,4.23564812231439,7.3456671847457,15.6936926746372,10.6137827136869,17.5711336656116,5.21356637948223,0,0,25.00930468091,19.3772529524861,22.686495430702,8.3140532775951,9.14471773100542,15.2665063874443,15.8011649071264,14.409753143835,17.0882404036533
"30",112.730491913619,99.5377308743881,83.2508947604513,109.85584872246,131.914156584394,154.76113882404,54.7424469845635,73.1133454686154,12.0156726863756,136.015516685651,136.851848976933,122.629705030821,94.2259371460778,111.888311061713,105.258544039748,107.860125670385,123.792879281128,107.513512539652
"31",2.36828764524409,3.17673609173579,0,5.23123089154572,6.82314603022727,2.70325133317101,0,4.30078502756561,0,4.38759731244036,6.66093070241709,4.29203967607875,2.30945924377642,6.455094868945,2.41050100854384,2.06102150962519,5.23991023412183,3.56005008409444
"32",200.830792316699,199.075461748776,149.361899423163,129.908900473385,152.383594675076,175.711336656116,106.878110779386,107.51962568914,48.0626907455026,128.117841523258,170.156502489018,145.316200461523,205.079980847346,186.659826626993,160.700067236256,150.454570202639,165.712161154103,154.506173649699
"33",24.1565339814897,23.2960646727291,2.44855572824857,18.30930812041,18.953183417298,16.8953208323188,5.21356637948223,4.30078502756561,0,21.4992268309577,18.7717137977209,19.0076042797773,24.0183761352747,13.4481143103021,10.4455043703566,11.6791218878761,18.9946745986916,14.2402003363777
"34",11.8414382262205,11.6480323363646,4.89711145649713,12.2062054136067,22.7438201007576,12.1646309992696,5.21356637948223,12.9023550826968,48.0626907455026,7.02015569990457,7.87200901194747,7.35778230184929,9.69972882386095,11.8343405930658,8.03500336181279,6.87007169875062,11.1348092475089,4.27206010091332
"35",14.2097258714646,20.1193285809933,9.79422291299427,16.5655644898948,13.6462920604545,18.2469464989043,7.82034956922335,25.8047101653937,0,13.1627919373211,16.9550963334253,12.2629705030821,22.6327005890089,15.5998125999504,12.0525050427192,8.93109320837581,18.3396858194264,9.96814023546442
"36",50.6813556082236,42.3564812231439,26.9341130107342,56.6716679917453,57.6176775885858,47.3068983304927,28.6746150871523,25.8047101653937,48.0626907455026,38.1720966182311,46.0209757621544,58.8622584147943,64.6648588257397,59.1717029653292,53.8345225241457,21.984229436002,43.8842482107703,34.8884908241255
"37",493.551145268869,469.098029546318,381.974693606776,455.988959379736,421.518799200707,487.936865637368,646.482231055797,559.102053583529,540.705270886904,563.367494917342,630.971799265328,617.440564830186,732.098580277124,660.033450349626,573.699240033433,534.491578162798,525.301000970713,531.871482563709
"38",4.73657529048819,5.29456015289298,0,4.3593590762881,7.58127336691919,4.05487699975652,2.60678318974112,4.30078502756561,0,8.77519462488071,12.1107830953038,7.9709308270034,12.4710799163927,5.91717029653292,4.82100201708768,6.87007169875062,4.5849214548566,5.6960801345511
"39",165.780135167086,189.545253473569,117.530674955931,185.708696649873,169.062396082298,202.068037154533,263.285102163853,163.429831047493,180.235090295635,280.367468264939,321.541291180316,314.545193404057,404.155367660873,394.836636150469,342.291143213225,307.092204934153,315.70459160584,306.87631724894
"40",136.887025895109,171.543748953733,166.501789520903,174.374363051524,169.82052341899,164.222518490139,200.722305610066,219.340036405846,120.156726863756,135.576756954407,160.467876012775,141.024160785445,197.227819418506,220.011150116542,234.622098164934,213.659229831144,193.221689883242,187.970644440186
"41",73.8905745316157,60.35798574298,39.1768916519771,90.6746687867926,96.2821717598737,98.668673660742,39.1017478461168,21.503925137828,24.0313453727513,60.9876026429209,48.4431323812152,46.5992879117122,34.6418886566463,48.9511360894996,39.3715164728827,41.9074373623788,44.5392369900355,46.2806510932277
"42",308.351051410781,308.143400898372,367.283359237285,317.361340753774,323.720372767449,338.582229479669,424.905659927802,279.551026791765,420.548544023148,260.623280358957,293.686490061117,256.296083514417,378.751315979332,418.505317336601,400.946667754458,318.771326822029,346.489064231306,370.95721876264
"43",129.782162959376,138.717476005796,227.715682727117,115.958951429264,113.719100503788,101.371924993913,252.857969404888,275.250241764199,480.626907455026,101.353497917372,99.9139605362564,99.3300610749654,122.40133992015,118.88133050307,107.669045048291,121.600269067886,111.348092475089,122.465722892849
"44",97.0997934550078,74.1238421405018,26.9341130107342,83.6996942647316,99.3146811066414,95.2896094942782,31.2813982768934,43.0078502756561,0,53.9674469430164,72.6646985718228,70.5120803927224,113.163502945044,77.9990629997521,49.8170208432393,65.952688308006,63.5339115887271,59.8088414127865
"45",33.1560270334173,21.1782406115719,2.44855572824857,18.30930812041,16.6788014072222,26.3567004984174,5.21356637948223,4.30078502756561,0,10.9689932811009,6.66093070241709,8.5840793521575,20.3232413452325,18.2894354620108,15.2665063874443,4.80905018912544,10.4798204682437,12.81618030274
"46",14.2097258714646,10.589120305786,4.89711145649713,6.10310270680334,11.3719100503788,18.2469464989043,0,0,0,8.77519462488071,3.02769577382595,4.29203967607875,6.46648588257397,5.37924572412083,2.41050100854384,2.06102150962519,6.54988779265228,2.13603005045666
